word,rating,count
hummus,3.833,6
joe,3.833,6
messy,3.833,6
opposed,3.833,6
response,3.833,6
separately,3.833,6
wasted,3.833,6
dry,3.828,116
healthy,3.824,34
vegan,3.824,17
called,3.822,90
eve,3.818,11
hadn,3.818,11
learn,3.818,11
joke,3.813,16
professional,3.813,16
sadly,3.808,26
complained,3.8,5
contrary,3.8,5
cranberries,3.8,5
discover,3.8,5
edible,3.8,5
effing,3.8,10
families,3.8,10
flowers,3.8,5
heads,3.8,5
lower,3.8,5
method,3.8,5
peace,3.8,5
preorder,3.8,10
purpose,3.8,5
receive,3.8,15
registers,3.8,15
replace,3.8,5
rope,3.8,5
spelling,3.8,5
supposed,3.8,25
track,3.8,5
ultimately,3.8,5
unorganized,3.8,5
whip,3.8,5
zoo,3.8,15
given,3.789,71
placed,3.781,32
fulfill,3.778,9
odd,3.778,9
ringing,3.778,9
customers,3.776,165
barely,3.773,22
lacking,3.773,22
boss,3.769,13
cashiers,3.769,13
happened,3.759,29
cold,3.754,57
betty,3.75,8
blew,3.75,8
capital,3.75,4
dealing,3.75,4
describing,3.75,4
directions,3.75,4
dripping,3.75,4
easter,3.75,8
ehhh,3.75,4
excessive,3.75,8
explain,3.75,16
faced,3.75,4
figuring,3.75,4
friendlier,3.75,4
lazy,3.75,8
lighting,3.75,4
mainly,3.75,16
mochas,3.75,4
oz,3.75,4
placing,3.75,8
proudly,3.75,4
raisins,3.75,8
related,3.75,4
roommate,3.75,8
scope,3.75,4
settle,3.75,4
shouldn,3.75,20
showing,3.75,8
skipped,3.75,4
spare,3.75,4
specify,3.75,4
switched,3.75,4
thier,3.75,4
throwing,3.75,8
utensils,3.75,4
vegetable,3.75,4
walks,3.75,4
standing,3.746,67
cash,3.741,27
preferred,3.727,11
chew,3.714,7
draw,3.714,7
gluten,3.714,14
mon,3.714,7
selling,3.714,14
solely,3.714,7
stale,3.714,14
threw,3.714,14
yell,3.714,7
funny,3.706,17
correctly,3.7,10
encountered,3.7,10
overhyped,3.7,10
starts,3.692,13
aware,3.688,16
cafeteria,3.688,16
sent,3.688,16
register,3.683,60
60th,3.667,3
ashamed,3.667,3
assisting,3.667,3
blessed,3.667,3
boat,3.667,3
bosses,3.667,3
burnt,3.667,3
chatting,3.667,6
chick,3.667,3
compete,3.667,3
concept,3.667,3
conscious,3.667,3
contained,3.667,3
cooler,3.667,3
crime,3.667,3
crisped,3.667,3
cups,3.667,15
customize,3.667,6
designated,3.667,9
disorganized,3.667,3
disposable,3.667,3
duper,3.667,3
ehh,3.667,3
electronic,3.667,3
equipped,3.667,3
explained,3.667,12
frustration,3.667,3
frustrations,3.667,3
goo,3.667,3
hiding,3.667,3
holding,3.667,12
honor,3.667,6
humanity,3.667,3
individuals,3.667,3
intention,3.667,3
interested,3.667,3
jessica,3.667,3
landing,3.667,3
lemony,3.667,3
massively,3.667,3
mentality,3.667,3
meters,3.667,3
noticing,3.667,3
pastelito,3.667,3
pls,3.667,3
pound,3.667,6
praising,3.667,3
queues,3.667,3
rang,3.667,9
replacement,3.667,3
responsible,3.667,3
rolling,3.667,3
seemingly,3.667,3
shorted,3.667,3
smallish,3.667,3
souvenir,3.667,3
spit,3.667,3
strikes,3.667,3
substitute,3.667,3
trays,3.667,12
trendy,3.667,6
trucks,3.667,3
truth,3.667,6
undoubtedly,3.667,3
unexpectedly,3.667,3
unlikely,3.667,3
unsatisfied,3.667,3
upstairs,3.667,3
valentine,3.667,3
victim,3.667,3
wave,3.667,3
yummier,3.667,3
hold,3.659,41
conversation,3.65,20
select,3.636,11
cashier,3.635,52
receipt,3.632,19
act,3.625,8
additional,3.6,10
attending,3.6,5
awful,3.6,15
built,3.6,5
chances,3.6,5
hoped,3.6,5
instructions,3.6,5
join,3.6,5
lime,3.6,5
loyal,3.6,10
mediocre,3.6,20
necessarily,3.6,10
noted,3.6,5
peeps,3.6,10
purchases,3.6,5
rooms,3.6,5
scoop,3.6,5
seek,3.6,5
tray,3.6,10
unfortunate,3.6,5
asked,3.598,179
sour,3.588,17
blocks,3.583,24
answer,3.579,19
clear,3.579,19
bother,3.571,21
chat,3.571,7
gentleman,3.571,7
alright,3.565,23
lady,3.565,62
told,3.56,207
woman,3.56,25
artificial,3.556,9
sorry,3.552,58
insisted,3.545,11
services,3.538,13
forgotten,3.533,15
received,3.533,30
understand,3.527,93
sick,3.526,19
29,3.5,4
appeal,3.5,4
appeared,3.5,2
blue,3.5,6
board,3.5,10
bold,3.5,8
bothered,3.5,6
clarita,3.5,4
comments,3.5,4
consisted,3.5,6
daughters,3.5,4
decoration,3.5,6
department,3.5,8
discount,3.5,6
dmv,3.5,4
encourage,3.5,4
expedite,3.5,4
fallen,3.5,4
follows,3.5,4
fuck,3.5,4
heroes,3.5,2
intrigued,3.5,2
labor,3.5,6
luke,3.5,4
lying,3.5,4
meaning,3.5,8
mickey,3.5,2
millions,3.5,6
misinterpreted,3.5,2
outdoors,3.5,6
owner,3.5,16
pecans,3.5,4
perform,3.5,2
piechicken,3.5,2
presence,3.5,4
realize,3.5,26
rear,3.5,4
retail,3.5,2
rosa,3.5,4
saucy,3.5,4
scans,3.5,2
screaming,3.5,6
seasonings,3.5,4
thirty,3.5,6
training,3.5,8
trapped,3.5,2
underwhelmed,3.5,4
union,3.5,4
victims,3.5,2
wishes,3.5,4
clearly,3.48,25
disappointment,3.467,15
suppose,3.462,13
lack,3.455,33
problems,3.444,9
stress,3.444,9
pm,3.438,16
aggressive,3.429,7
chef,3.429,7
confusion,3.429,7
expresso,3.429,7
handling,3.429,7
reputation,3.429,14
bland,3.415,41
burn,3.4,5
corporate,3.4,5
crappy,3.4,5
improve,3.4,5
involved,3.4,5
irritating,3.4,5
language,3.4,5
treated,3.4,10
attention,3.389,36
correct,3.389,18
par,3.385,13
overrated,3.382,34
lesson,3.375,8
overcooked,3.375,8
tells,3.375,8
meh,3.37,27
increase,3.364,11
minimum,3.364,11
gross,3.36,25
custom,3.35,40
sheet,3.346,26
employee,3.338,71
49,3.333,3
advised,3.333,3
annoyed,3.333,6
attempt,3.333,18
boo,3.333,6
border,3.333,3
bump,3.333,3
comp,3.333,3
extraordinarily,3.333,3
finds,3.333,3
fourth,3.333,3
goldmine,3.333,3
guiding,3.333,3
hates,3.333,3
heating,3.333,3
hostess,3.333,6
hugely,3.333,3
information,3.333,3
jungle,3.333,3
knife,3.333,3
knocked,3.333,3
laughing,3.333,3
loooove,3.333,3
managers,3.333,9
mrs,3.333,3
november,3.333,3
nuys,3.333,3
obstacle,3.333,3
occupied,3.333,3
oranges,3.333,6
overheard,3.333,3
paid,3.333,42
pains,3.333,3
pointed,3.333,6
primary,3.333,3
respectfully,3.333,3
scramble,3.333,3
sending,3.333,3
stared,3.333,3
stood,3.333,27
tactic,3.333,3
title,3.333,3
toppings,3.333,3
trusted,3.333,3
unimpressed,3.333,3
van,3.333,3
yrs,3.333,3
waste,3.316,19
phone,3.31,58
dirty,3.3,10
paying,3.296,27
cards,3.286,7
cutting,3.286,7
filing,3.286,7
informed,3.286,7
organization,3.286,7
recipe,3.273,11
lacked,3.267,15
adrian,3.25,4
disgusting,3.25,12
exists,3.25,4
flavorless,3.25,8
marquita,3.25,4
packaging,3.25,4
plastic,3.25,16
praised,3.25,4
pressure,3.25,4
refrigerator,3.25,4
suit,3.25,4
uncomfortable,3.25,4
urban,3.25,4
young,3.25,20
coworker,3.235,17
2014,3.2,5
carefully,3.2,5
craze,3.2,5
default,3.2,5
mc,3.2,5
oddly,3.2,5
reads,3.2,5
ring,3.2,10
ruined,3.2,10
sincerely,3.2,5
smoking,3.2,5
angry,3.167,6
clerk,3.167,6
costco,3.167,12
email,3.167,6
forth,3.167,6
garbage,3.167,6
grease,3.167,6
quarter,3.167,12
spoke,3.167,6
arrival,3.143,7
horrible,3.143,35
upset,3.143,14
walnut,3.143,7
watched,3.143,7
preordered,3.125,8
sloppy,3.125,8
disappointing,3.115,26
design,3.091,22
stated,3.071,14
trash,3.063,16
130,3.0,3
2012,3.0,3
2015,3.0,4
aspect,3.0,2
attitudes,3.0,2
blind,3.0,3
bodies,3.0,2
broccoli,3.0,3
camera,3.0,3
cannolis,3.0,2
caused,3.0,3
changing,3.0,4
confirm,3.0,6
crystal,3.0,3
current,3.0,3
dies,3.0,3
dispensers,3.0,4
dunked,3.0,3
execution,3.0,4
existent,3.0,5
feedback,3.0,3
flag,3.0,3
frustrated,3.0,7
grossed,3.0,5
hispanic,3.0,5
hollow,3.0,4
hospitality,3.0,2
kindly,3.0,5
lard,3.0,4
length,3.0,6
listening,3.0,6
luncheon,3.0,4
majority,3.0,6
message,3.0,14
overcrowded,3.0,5
patrick,3.0,3
pic,3.0,3
poorly,3.0,3
priority,3.0,3
racist,3.0,4
rainbow,3.0,6
recycling,3.0,3
representative,3.0,3
rhe,3.0,2
rid,3.0,4
riding,3.0,2
rip,3.0,2
sneak,3.0,3
spain,3.0,4
stealing,3.0,5
steps,3.0,3
stirred,3.0,4
strangely,3.0,4
terribly,3.0,3
tiers,3.0,3
unhealthy,3.0,5
universally,3.0,3
updating,3.0,3
vegetarians,3.0,7
zipping,3.0,2
worst,2.95,20
equal,2.889,9
poor,2.864,22
approached,2.833,6
hair,2.833,6
handled,2.833,6
rep,2.833,6
herd,2.8,5
unfriendly,2.8,5
wrote,2.8,10
zero,2.8,10
worse,2.762,21
additionally,2.75,4
screwed,2.75,4
seven,2.75,4
smart,2.75,4
spoon,2.75,4
stressed,2.75,4
policy,2.692,13
management,2.684,19
allergic,2.667,3
bragging,2.667,3
clientele,2.667,3
clueless,2.667,3
hung,2.667,3
ignored,2.667,6
mentions,2.667,3
misleading,2.667,3
mistakes,2.667,3
someplace,2.667,3
understaffed,2.667,3
upsetting,2.667,3
messed,2.636,11
bobby,2.6,5
terrible,2.6,25
ugly,2.6,5
rude,2.593,27
manager,2.581,62
apologize,2.571,7
acceptable,2.5,4
attempted,2.5,4
attendance,2.5,2
blamed,2.5,2
brenda,2.5,8
canada,2.5,2
catalog,2.5,2
charlie,2.5,2
commented,2.5,4
dumb,2.5,6
height,2.5,2
hip,2.5,2
hospital,2.5,2
ralphs,2.5,4
reply,2.5,4
scam,2.5,2
trumps,2.5,4
unpleasant,2.5,2
wtf,2.5,4
sale,2.429,7
calls,2.4,5
acknowledge,2.333,3
compensate,2.333,3
confirmed,2.333,3
contact,2.333,9
courtesy,2.333,3
diamond,2.333,3
dilemma,2.333,3
dunno,2.333,3
incident,2.333,6
inefficient,2.333,3
letters,2.333,6
quit,2.333,3
signage,2.333,3
stolen,2.333,3
treatment,2.333,3
embarrassed,2.25,4
letting,2.25,8
poisoning,2.25,4
attitude,2.12,25
apologies,2.0,3
apology,2.0,2
clouds,2.0,4
concern,2.0,3
fixed,2.0,3
gay,2.0,3
idiot,2.0,3
laugh,2.0,3
meager,2.0,2
pcs,2.0,3
prize,2.0,4
promises,2.0,4
sons,2.0,3
visible,2.0,3
charged,1.875,8
tasteless,1.833,6
unprofessional,1.75,4
containers,1.667,3
race,1.667,3
refund,1.6,5
cancel,1.5,2
broth,1.333,3
incompetent,1.333,3
miserable,1.333,3
refused,1.333,3
resolve,1.333,3
canadian,1.0,3
careless,1.0,3
elyss,1.0,5
employer,1.0,3
miguel,1.0,2
passive,1.0,2
recording,1.0,2
video,1.0,3
